CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Orgao_Administracao;Quantidade_Total_Membros;Quantidade_Membros_Remunerados;Quantidade_Acoes;Preco_Medio_Ponderado_Aquisicao;Preco_Medio_Ponderado_Mercado;Valor_Diferenca_Aquisicao_Mercado
33.130.691/0001-05;2025-12-31;10;152507;WILSON SONS S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.00;0.00;0;0.00;0.00;0.00
33.130.691/0001-05;2025-12-31;10;152507;WILSON SONS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.25;0.00;0;0.00;0.00;0.00
33.130.691/0001-05;2025-12-31;10;152507;WILSON SONS S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;0.00;0;0.00;0.00;0.00
33.130.691/0001-05;2025-12-31;10;152507;WILSON SONS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
33.256.439/0001-39;2025-12-31;5;154593;ULTRAPAR PARTICIPACOES S.A.;2022-01-01;2022-12-31;Conselho de Administração;10.00;0.00;0;0.00;0.00;0.00
33.256.439/0001-39;2025-12-31;5;154593;ULTRAPAR PARTICIPACOES S.A.;2022-01-01;2022-12-31;Conselho Fiscal;6.00;0.00;0;0.00;0.00;0.00
33.256.439/0001-39;2025-12-31;5;154593;ULTRAPAR PARTICIPACOES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.25;4.00;412535;29.48;14.51;6175648.95
33.256.439/0001-39;2025-12-31;5;154593;ULTRAPAR PARTICIPACOES S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.30;0.00;0;0.00;0.00;0.00
33.256.439/0001-39;2025-12-31;5;154593;ULTRAPAR PARTICIPACOES S.A.;2023-01-01;2023-12-31;Conselho Fiscal;6.00;0.00;0;0.00;0.00;0.00
33.256.439/0001-39;2025-12-31;5;154593;ULTRAPAR PARTICIPACOES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.30;4.00;81754;22.08;13.73;682645.90
33.256.439/0001-39;2025-12-31;5;154593;ULTRAPAR PARTICIPACOES S.A.;2024-01-01;2024-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
33.256.439/0001-39;2025-12-31;5;154593;ULTRAPAR PARTICIPACOES S.A.;2024-01-01;2024-12-31;Conselho Fiscal;6.00;0.00;0;0.00;0.00;0.00
33.256.439/0001-39;2025-12-31;5;154593;ULTRAPAR PARTICIPACOES S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.00;4.00;273060;20.26;28.59;-2274589.80
33.352.394/0001-04;2025-12-31;5;153692;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2022-01-01;2022-12-31;Conselho de Administração;11.00;0.00;0;0.00;0.00;0.00
33.352.394/0001-04;2025-12-31;5;153692;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2022-01-01;2022-12-31;Conselho Fiscal;5.00;0.00;0;0.00;0.00;0.00
33.352.394/0001-04;2025-12-31;5;153692;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2022-01-01;2022-12-31;Diretoria Estatutária;8.00;0.00;0;0.00;0.00;0.00
33.352.394/0001-04;2025-12-31;5;153692;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2023-01-01;2023-12-31;Conselho de Administração;11.00;0.00;0;0.00;0.00;0.00
33.352.394/0001-04;2025-12-31;5;153692;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2023-01-01;2023-12-31;Conselho Fiscal;5.00;0.00;0;0.00;0.00;0.00
33.352.394/0001-04;2025-12-31;5;153692;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;0.00;0;0.00;0.00;0.00
33.352.394/0001-04;2025-12-31;5;153692;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2024-01-01;2024-12-31;Conselho de Administração;11.00;0.00;0;0.00;0.00;0.00
33.352.394/0001-04;2025-12-31;5;153692;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2024-01-01;2024-12-31;Conselho Fiscal;5.00;0.00;0;0.00;0.00;0.00
33.352.394/0001-04;2025-12-31;5;153692;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;2024-01-01;2024-12-31;Diretoria Estatutária;7.00;0.00;0;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;4.50;0.00;0;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.92;0.00;0;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2025-01-01;2025-12-31;Conselho de Administração;6.00;0.00;0;0.00;0.00;0.00
33.412.081/0001-96;2025-12-31;1;149076;REFINARIA DE PETROLEOS MANGUINHOS S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
33.453.598/0001-23;2025-03-31;26;150921;RAÍZEN S.A.;2022-04-01;2023-03-31;Conselho de Administração;8.00;0.00;0;0.00;0.00;0.00
33.453.598/0001-23;2025-03-31;26;150921;RAÍZEN S.A.;2022-04-01;2023-03-31;Diretoria Estatutária;6.00;6.00;1159998;5.41;5.41;0.00
33.453.598/0001-23;2025-03-31;26;150921;RAÍZEN S.A.;2023-04-01;2024-03-31;Conselho de Administração;8.00;0.00;0;0.00;0.00;0.00
33.453.598/0001-23;2025-03-31;26;150921;RAÍZEN S.A.;2023-04-01;2024-03-31;Diretoria Estatutária;6.08;6.08;1086794;0.00;5.79;-6292537.26
33.592.510/0001-54;2025-12-31;11;154317;VALE S.A.;2022-01-01;2022-12-31;Conselho de Administração;13.42;0.00;0;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;11;154317;VALE S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;9.59;9.59;335585;105.07;105.07;0.00
33.592.510/0001-54;2025-12-31;11;154317;VALE S.A.;2023-01-01;2023-12-31;Conselho de Administração;13.25;0.00;0;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;11;154317;VALE S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;9.06;9.06;441861;85.33;85.33;0.00
33.592.510/0001-54;2025-12-31;11;154317;VALE S.A.;2024-01-01;2024-12-31;Conselho de Administração;12.25;0.00;0;0.00;0.00;0.00
33.592.510/0001-54;2025-12-31;11;154317;VALE S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;9.17;9.17;242756;66.71;66.71;0.00
33.611.500/0001-19;2025-12-31;14;154801;GERDAU S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.83;5.83;512417;28.09;28.09;0.00
33.611.500/0001-19;2025-12-31;14;154801;GERDAU S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;9.83;9.83;565340;28.09;28.09;0.00
33.611.500/0001-19;2025-12-31;14;154801;GERDAU S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;6.00;381621;28.42;28.42;0.00
33.611.500/0001-19;2025-12-31;14;154801;GERDAU S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;8.50;8.50;557332;28.83;28.83;0.00
33.611.500/0001-19;2025-12-31;14;154801;GERDAU S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.00;6.00;2152620;20.70;20.70;0.00
33.611.500/0001-19;2025-12-31;14;154801;GERDAU S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;8.67;8.67;599121;19.89;19.89;0.00
33.958.695/0001-78;2025-12-31;9;153816;UNIPAR CARBOCLORO S.A.;2022-01-01;2022-12-31;Conselho de Administração;7.00;1.00;52193;87.55;95.80;-430592.25
33.958.695/0001-78;2025-12-31;9;153816;UNIPAR CARBOCLORO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.67;1.00;104385;87.55;95.80;-861176.25
33.958.695/0001-78;2025-12-31;9;153816;UNIPAR CARBOCLORO S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.83;1.00;52193;72.90;79.59;-349171.17
33.958.695/0001-78;2025-12-31;9;153816;UNIPAR CARBOCLORO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;3.00;0.00;0;0.00;0.00;0.00
33.958.695/0001-78;2025-12-31;9;153816;UNIPAR CARBOCLORO S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.00;1.00;57412;52.23;48.89;191756.08
33.958.695/0001-78;2025-12-31;9;153816;UNIPAR CARBOCLORO S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;3.42;0.00;0;0.00;0.00;0.00
35.791.391/0001-94;2025-12-31;3;153613;QUALITY SOFTWARE S.A.;2024-01-01;2024-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
35.791.391/0001-94;2025-12-31;3;153613;QUALITY SOFTWARE S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
36.542.025/0001-64;2025-12-31;7;154670;BRQ SOLUCOES EM INFORMATICA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;7.00;0;0.00;0.00;0.00
36.542.025/0001-64;2025-12-31;7;154670;BRQ SOLUCOES EM INFORMATICA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;6.00;0;0.00;0.00;0.00
36.542.025/0001-64;2025-12-31;7;154670;BRQ SOLUCOES EM INFORMATICA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;6.00;6.00;0;0.00;0.00;0.00
36.542.025/0001-64;2025-12-31;7;154670;BRQ SOLUCOES EM INFORMATICA S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;7.00;7.00;0;0.00;0.00;0.00
38.482.780/0001-26;2025-12-31;3;153902;ANEMUS WIND HOLDING S.A.;2024-01-01;2024-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
38.482.780/0001-26;2025-12-31;3;153902;ANEMUS WIND HOLDING S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
40.337.136/0001-06;2025-12-31;6;154784;TERRA SANTA PROPRIEDADES AGRÍCOLAS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;1.00;163034;0.00;29.98;-4887759.32
41.052.420/0001-07;2025-12-31;3;154639;SOLAR BEBIDAS S.A.;2022-01-01;2022-12-31;Conselho de Administração;11.00;0.00;0;0.00;0.00;0.00
41.052.420/0001-07;2025-12-31;3;154639;SOLAR BEBIDAS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
41.052.420/0001-07;2025-12-31;3;154639;SOLAR BEBIDAS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;7.00;0.00;0;0.00;0.00;0.00
41.052.420/0001-07;2025-12-31;3;154639;SOLAR BEBIDAS S.A.;2023-01-01;2023-12-31;Conselho de Administração;11.00;0.00;0;0.00;0.00;0.00
41.052.420/0001-07;2025-12-31;3;154639;SOLAR BEBIDAS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
41.052.420/0001-07;2025-12-31;3;154639;SOLAR BEBIDAS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;7.00;0.00;0;0.00;0.00;0.00
41.052.420/0001-07;2025-12-31;3;154639;SOLAR BEBIDAS S.A.;2024-01-01;2024-12-31;Conselho Fiscal;0.00;0.00;0;0.00;0.00;0.00
41.052.420/0001-07;2025-12-31;3;154639;SOLAR BEBIDAS S.A.;2024-01-01;2024-12-31;Conselho de Administração;11.00;0.00;0;0.00;0.00;0.00
41.052.420/0001-07;2025-12-31;3;154639;SOLAR BEBIDAS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;7.00;1.00;104050;6.15;2.58;371458.50
42.150.391/0001-70;2025-12-31;5;154483;BRASKEM S.A.;2022-01-01;2022-12-31;Conselho de Administração;11.00;0.00;0;0.00;0.00;0.00
42.150.391/0001-70;2025-12-31;5;154483;BRASKEM S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;6.00;51729;0.00;42.53;-2200034.37
42.150.391/0001-70;2025-12-31;5;154483;BRASKEM S.A.;2023-01-01;2023-12-31;Conselho de Administração;11.00;0.00;0;0.00;0.00;0.00
42.150.391/0001-70;2025-12-31;5;154483;BRASKEM S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;6.00;216721;0.00;23.40;-5071271.40
42.150.391/0001-70;2025-12-31;5;154483;BRASKEM S.A.;2024-01-01;2024-12-31;Conselho de Administração;11.00;0.00;0;0.00;0.00;0.00
42.150.391/0001-70;2025-12-31;5;154483;BRASKEM S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;6.00;6.00;960812;0.00;16.17;-15536330.04
42.331.462/0001-31;2025-12-31;1;148471;EMBPAR PARTICIPAÇÕES S/A;2023-01-01;2023-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
42.331.462/0001-31;2025-12-31;1;148471;EMBPAR PARTICIPAÇÕES S/A;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
42.331.462/0001-31;2025-12-31;1;148471;EMBPAR PARTICIPAÇÕES S/A;2024-01-01;2024-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
42.331.462/0001-31;2025-12-31;1;148471;EMBPAR PARTICIPAÇÕES S/A;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;0.00;0;0.00;0.00;0.00
42.331.462/0001-31;2025-12-31;1;148471;EMBPAR PARTICIPAÇÕES S/A;2025-01-01;2025-12-31;Conselho de Administração;3.00;0.00;0;0.00;0.00;0.00
42.331.462/0001-31;2025-12-31;1;148471;EMBPAR PARTICIPAÇÕES S/A;2025-01-01;2025-12-31;Diretoria Estatutária;2.00;2.00;0;0.00;0.00;0.00
42.771.949/0001-35;2025-12-31;6;154762;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Conselho de Administração;10.75;0.00;0;0.00;0.00;0.00
42.771.949/0001-35;2025-12-31;6;154762;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.58;5.58;402291;11.21;18.25;-2832128.64
42.771.949/0001-35;2025-12-31;6;154762;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Conselho de Administração;9.33;0.00;0;0.00;0.00;0.00
42.771.949/0001-35;2025-12-31;6;154762;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.93;2.00;134324;15.97;21.67;-765646.80
42.771.949/0001-35;2025-12-31;6;154762;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Conselho de Administração;8.08;0.00;0;0.00;0.00;0.00
42.771.949/0001-35;2025-12-31;6;154762;ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;2.00;14211;15.00;12.70;32685.30
43.470.988/0001-65;2025-12-31;9;153904;EVEN CONSTRUTORA E INCORPORADORA S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.25;0.00;0;0.00;0.00;0.00
43.470.988/0001-65;2025-12-31;9;153904;EVEN CONSTRUTORA E INCORPORADORA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;4.00;1208701;6.13;6.11;24174.02
43.948.405/0001-69;2025-12-31;1;148837;LUPO S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.33;5.33;0;0.00;0.00;0.00
43.948.405/0001-69;2025-12-31;1;148837;LUPO S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;2.00;2.00;0;0.00;0.00;0.00
43.948.405/0001-69;2025-12-31;1;148837;LUPO S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0;0.00;0.00;0.00
43.948.405/0001-69;2025-12-31;1;148837;LUPO S.A.;2023-01-01;2023-12-31;Conselho de Administração;6.00;5.00;0;0.00;0.00;0.00
43.948.405/0001-69;2025-12-31;1;148837;LUPO S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;2.00;2.00;0;0.00;0.00;0.00
43.948.405/0001-69;2025-12-31;1;148837;LUPO S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0;0.00;0.00;0.00
43.948.405/0001-69;2025-12-31;1;148837;LUPO S.A.;2024-01-01;2024-12-31;Conselho de Administração;6.67;5.67;0;0.00;0.00;0.00
43.948.405/0001-69;2025-12-31;1;148837;LUPO S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;2.00;2.00;0;0.00;0.00;0.00
43.948.405/0001-69;2025-12-31;1;148837;LUPO S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;3.00;0;0.00;0.00;0.00
45.365.558/0001-09;2025-12-31;8;154459;VITTIA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;5.42;1.00;21003;9.42;10.61;-24993.57
45.365.558/0001-09;2025-12-31;8;154459;VITTIA S.A.;2022-01-01;2022-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
45.365.558/0001-09;2025-12-31;8;154459;VITTIA S.A.;2023-01-01;2023-12-31;Conselho de Administração;5.00;0.00;0;0.00;0.00;0.00
45.365.558/0001-09;2025-12-31;8;154459;VITTIA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;5.00;128601;9.98;11.24;-162037.26
45.365.558/0001-09;2025-12-31;8;154459;VITTIA S.A.;2024-01-01;2024-12-31;Conselho de Administração;4.75;0.00;0;0.00;0.00;0.00
45.365.558/0001-09;2025-12-31;8;154459;VITTIA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;5.92;5.92;117820;5.73;5.50;27098.60
45.453.214/0001-51;2025-12-31;4;154067;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;8.75;0.00;0;0.00;0.00;0.00
45.453.214/0001-51;2025-12-31;4;154067;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
45.453.214/0001-51;2025-12-31;4;154067;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
45.453.214/0001-51;2025-12-31;4;154067;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.33;0.00;0;0.00;0.00;0.00
45.453.214/0001-51;2025-12-31;4;154067;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
45.453.214/0001-51;2025-12-31;4;154067;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;3.33;0.00;0;0.00;0.00;0.00
45.453.214/0001-51;2025-12-31;4;154067;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
45.453.214/0001-51;2025-12-31;4;154067;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
45.453.214/0001-51;2025-12-31;4;154067;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
46.119.855/0001-37;2025-12-31;4;152574;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2022-01-01;2022-12-31;Conselho de Administração;8.00;8.00;0;0.00;0.00;0.00
46.119.855/0001-37;2025-12-31;4;152574;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2022-01-01;2022-12-31;Conselho Fiscal;3.00;3.00;0;0.00;0.00;0.00
46.119.855/0001-37;2025-12-31;4;152574;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2022-01-01;2022-12-31;Diretoria Estatutária;5.00;5.00;0;0.00;0.00;0.00
46.119.855/0001-37;2025-12-31;4;152574;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2023-01-01;2023-12-31;Conselho de Administração;11.00;11.00;0;0.00;0.00;0.00
46.119.855/0001-37;2025-12-31;4;152574;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2023-01-01;2023-12-31;Conselho Fiscal;3.00;3.00;0;0.00;0.00;0.00
46.119.855/0001-37;2025-12-31;4;152574;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;2023-01-01;2023-12-31;Diretoria Estatutária;5.00;5.00;0;0.00;0.00;0.00
47.508.411/0001-56;2025-12-31;20;154766;CIA BRASILEIRA DE DISTRIBUICAO;2023-01-01;2023-12-31;Conselho de Administração;8.58;0.00;0;0.00;0.00;0.00
47.508.411/0001-56;2025-12-31;20;154766;CIA BRASILEIRA DE DISTRIBUICAO;2023-01-01;2023-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
47.508.411/0001-56;2025-12-31;20;154766;CIA BRASILEIRA DE DISTRIBUICAO;2023-01-01;2023-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
47.508.411/0001-56;2025-12-31;20;154766;CIA BRASILEIRA DE DISTRIBUICAO;2022-01-01;2022-12-31;Conselho de Administração;9.00;0.00;0;0.00;0.00;0.00
47.508.411/0001-56;2025-12-31;20;154766;CIA BRASILEIRA DE DISTRIBUICAO;2022-01-01;2022-12-31;Conselho Fiscal;3.00;0.00;0;0.00;0.00;0.00
47.508.411/0001-56;2025-12-31;20;154766;CIA BRASILEIRA DE DISTRIBUICAO;2022-01-01;2022-12-31;Diretoria Estatutária;3.67;0.00;0;0.00;0.00;0.00
47.508.411/0001-56;2025-12-31;20;154766;CIA BRASILEIRA DE DISTRIBUICAO;2024-01-01;2024-12-31;Conselho de Administração;8.75;0.00;0;0.00;0.00;0.00
47.508.411/0001-56;2025-12-31;20;154766;CIA BRASILEIRA DE DISTRIBUICAO;2024-01-01;2024-12-31;Diretoria Estatutária;4.00;0.00;0;0.00;0.00;0.00
47.960.950/0001-21;2025-12-31;4;154274;MAGAZINE LUIZA S.A.;2022-01-01;2022-12-31;Conselho de Administração;8.00;1.00;48720;0.00;48.40;-2358048.00
47.960.950/0001-21;2025-12-31;4;154274;MAGAZINE LUIZA S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;6.00;4.00;398245;0.00;48.40;-19275058.00
47.960.950/0001-21;2025-12-31;4;154274;MAGAZINE LUIZA S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.33;1.00;48720;0.00;32.60;-1588272.00
47.960.950/0001-21;2025-12-31;4;154274;MAGAZINE LUIZA S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;6.00;4.00;143582;0.00;32.60;-4680773.20
47.960.950/0001-21;2025-12-31;4;154274;MAGAZINE LUIZA S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.00;1.00;70644;0.00;6.50;-459186.00
47.960.950/0001-21;2025-12-31;4;154274;MAGAZINE LUIZA S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;6.00;4.00;1224972;0.00;6.50;-7962318.00
49.263.189/0001-02;2025-12-31;6;153013;HELBOR EMPREENDIMENTOS S.A.;2022-01-01;2022-12-31;Conselho de Administração;6.67;6.67;0;0.00;0.00;0.00
49.263.189/0001-02;2025-12-31;6;153013;HELBOR EMPREENDIMENTOS S.A.;2022-01-01;2022-12-31;Diretoria Estatutária;11.00;11.00;0;0.00;0.00;0.00
49.263.189/0001-02;2025-12-31;6;153013;HELBOR EMPREENDIMENTOS S.A.;2023-01-01;2023-12-31;Conselho de Administração;7.00;7.00;0;0.00;0.00;0.00
49.263.189/0001-02;2025-12-31;6;153013;HELBOR EMPREENDIMENTOS S.A.;2023-01-01;2023-12-31;Diretoria Estatutária;10.33;10.33;0;0.00;0.00;0.00
49.263.189/0001-02;2025-12-31;6;153013;HELBOR EMPREENDIMENTOS S.A.;2024-01-01;2024-12-31;Conselho de Administração;7.00;7.00;0;0.00;0.00;0.00
49.263.189/0001-02;2025-12-31;6;153013;HELBOR EMPREENDIMENTOS S.A.;2024-01-01;2024-12-31;Diretoria Estatutária;9.83;9.83;0;0.00;0.00;0.00
49.263.189/0001-02;2025-12-31;6;153013;HELBOR EMPREENDIMENTOS S.A.;2024-01-01;2024-12-31;Conselho Fiscal;3.00;3.00;0;0.00;0.00;0.00
49.263.189/0001-02;2025-12-31;6;153013;HELBOR EMPREENDIMENTOS S.A.;2025-01-01;2025-12-31;Conselho de Administração;7.00;7.00;0;0.00;0.00;0.00
49.263.189/0001-02;2025-12-31;6;153013;HELBOR EMPREENDIMENTOS S.A.;2025-01-01;2025-12-31;Conselho Fiscal;3.00;3.00;0;0.00;0.00;0.00
49.263.189/0001-02;2025-12-31;6;153013;HELBOR EMPREENDIMENTOS S.A.;2025-01-01;2025-12-31;Diretoria Estatutária;9.00;9.00;0;0.00;0.00;0.00
49.669.856/0001-43;2025-12-31;7;153820;VESTE S.A. ESTILO;2022-01-01;2022-12-31;Conselho de Administração;6.00;0.00;0;0.00;0.00;0.00
49.669.856/0001-43;2025-12-31;7;153820;VESTE S.A. ESTILO;2022-01-01;2022-12-31;Diretoria Estatutária;5.92;0.00;0;0.00;0.00;0.00
49.669.856/0001-43;2025-12-31;7;153820;VESTE S.A. ESTILO;2023-01-01;2023-12-31;Conselho de Administração;6.00;0.00;0;0.00;0.00;0.00
49.669.856/0001-43;2025-12-31;7;153820;VESTE S.A. ESTILO;2023-01-01;2023-12-31;Diretoria Estatutária;5.42;0.00;0;0.00;0.00;0.00
49.669.856/0001-43;2025-12-31;7;153820;VESTE S.A. ESTILO;2024-01-01;2024-12-31;Conselho de Administração;6.00;0.00;0;0.00;0.00;0.00
49.669.856/0001-43;2025-12-31;7;153820;VESTE S.A. ESTILO;2024-01-01;2024-12-31;Diretoria Estatutária;5.00;0.00;0;0.00;0.00;0.00
49.669.856/0001-43;2025-12-31;7;153820;VESTE S.A. ESTILO;2025-01-01;2025-12-31;Conselho de Administração;6.00;0.00;0;0.00;0.00;0.00
49.669.856/0001-43;2025-12-31;7;153820;VESTE S.A. ESTILO;2025-01-01;2025-12-31;Diretoria Estatutária;5.00;0.00;0;0.00;0.00;0.00
